date,time,ion_analog,voltage_ion,pressure_ion,conv_analog,voltage_conv,pressure_conv,tags
2025-07-18,15:40:29,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:30,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:31,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:32,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:33,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:34,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:35,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:36,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:37,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:38,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:39,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:40,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:41,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:42,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:43,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:44,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:45,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:46,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:47,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:48,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:49,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:50,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:51,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:52,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:53,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:54,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:55,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:56,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:57,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:58,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:59,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:00,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:01,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:02,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:03,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:04,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:05,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:06,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:07,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:08,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:09,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:10,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:11,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:41:12,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
