datetime,voltage_ion,pressure_ion,voltage_conv,pressure_conv,tags,IC_unplugged,CC_unplugged,tag_list,tag_IG_on,tag_IG_off,tag_IG_fail,tag_IG_turn_on,tag_IG_turn_off,tag_IG_slow_on,tag_CG_on,tag_CG_off,tag_CG_turn_off,tag_CG_turn_on,tag_gate_manipulation,tag_RP_on,tag_chamber_open,tag_venting,IG_state,CG_state,CH_state,anomaly_if_ion,score_if_raw_ion,score_if_ion,anomaly_if_conv,score_if_raw_conv,score_if_conv,anomaly_if,score_if_raw,score_if
2025-07-02 15:59:42,2.21,2.62e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.20421618322678475,-0.20421618322678475,1,0.24851725622686638,-0.24851725622686638,1,0.20421618322678475,-0.20421618322678475
2025-07-02 16:00:12,2.2,2.56e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.22406931138138342,-0.22406931138138342,1,0.24851725622686638,-0.24851725622686638,1,0.22406931138138342,-0.22406931138138342
2025-07-02 16:00:42,2.21,2.62e-07,0.949,0.000983,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.20421618322678475,-0.20421618322678475,1,0.153806781844674,-0.153806781844674,1,0.153806781844674,-0.153806781844674
2025-07-02 16:01:12,2.21,2.62e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.20421618322678475,-0.20421618322678475,1,0.24851725622686638,-0.24851725622686638,1,0.20421618322678475,-0.20421618322678475
2025-07-02 16:03:12,2.2,2.56e-07,0.949,0.000983,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.22406931138138342,-0.22406931138138342,1,0.153806781844674,-0.153806781844674,1,0.153806781844674,-0.153806781844674
2025-07-02 16:06:42,2.2,2.56e-07,0.949,0.000983,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.22406931138138342,-0.22406931138138342,1,0.153806781844674,-0.153806781844674,1,0.153806781844674,-0.153806781844674
2025-07-02 16:07:42,2.2,2.5e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.2348133011424151,-0.2348133011424151,1,0.24851725622686638,-0.24851725622686638,1,0.2348133011424151,-0.2348133011424151
2025-07-02 16:08:12,2.2,2.56e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.22406931138138342,-0.22406931138138342,1,0.24851725622686638,-0.24851725622686638,1,0.22406931138138342,-0.22406931138138342
2025-07-02 16:09:12,2.2,2.5e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.2348133011424151,-0.2348133011424151,1,0.24851725622686638,-0.24851725622686638,1,0.2348133011424151,-0.2348133011424151
2025-07-02 16:10:12,2.2,2.56e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.22406931138138342,-0.22406931138138342,1,0.24851725622686638,-0.24851725622686638,1,0.22406931138138342,-0.22406931138138342
2025-07-02 16:10:42,2.2,2.5e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.2348133011424151,-0.2348133011424151,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-02 16:11:12,2.2,2.56e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.22406931138138342,-0.22406931138138342,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-02 16:12:12,2.2,2.5e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.2348133011424151,-0.2348133011424151,1,0.24851725622686638,-0.24851725622686638,1,0.2348133011424151,-0.2348133011424151
2025-07-02 16:13:12,2.2,2.56e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.22406931138138342,-0.22406931138138342,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-02 16:13:42,2.2,2.5e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.2348133011424151,-0.2348133011424151,1,0.24851725622686638,-0.24851725622686638,1,0.2348133011424151,-0.2348133011424151
2025-07-02 16:14:12,2.2,2.5e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.2348133011424151,-0.2348133011424151,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-02 16:15:42,2.2,2.56e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.22406931138138342,-0.22406931138138342,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-02 16:16:12,2.2,2.5e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.2348133011424151,-0.2348133011424151,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-02 16:16:42,2.2,2.56e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.22406931138138342,-0.22406931138138342,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-02 16:17:12,2.2,2.5e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.2348133011424151,-0.2348133011424151,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-02 16:22:12,2.2,2.5e-07,0.949,0.000983,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.2348133011424151,-0.2348133011424151,1,0.153806781844674,-0.153806781844674,1,0.153806781844674,-0.153806781844674
2025-07-02 16:28:42,2.19,2.44e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24110855982648832,-0.24110855982648832,1,0.24851725622686638,-0.24851725622686638,1,0.24110855982648832,-0.24110855982648832
2025-07-02 16:29:12,2.2,2.5e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.2348133011424151,-0.2348133011424151,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-02 16:29:42,2.2,2.5e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.2348133011424151,-0.2348133011424151,1,0.24851725622686638,-0.24851725622686638,1,0.2348133011424151,-0.2348133011424151
2025-07-02 16:31:42,2.19,2.44e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24110855982648832,-0.24110855982648832,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-02 16:32:12,2.2,2.5e-07,0.964,0.00106,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.2348133011424151,-0.2348133011424151,-1,-0.00823441768024491,0.00823441768024491,-1,-0.00823441768024491,0.00823441768024491
2025-07-02 16:32:42,2.2,2.5e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.2348133011424151,-0.2348133011424151,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-02 16:33:43,2.19,2.44e-07,0.964,0.00106,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24110855982648832,-0.24110855982648832,-1,-0.00823441768024491,0.00823441768024491,-1,-0.00823441768024491,0.00823441768024491
2025-07-02 16:34:12,2.2,2.5e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.2348133011424151,-0.2348133011424151,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-02 16:37:13,2.19,2.44e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24110855982648832,-0.24110855982648832,1,0.24851725622686638,-0.24851725622686638,1,0.24110855982648832,-0.24110855982648832
2025-07-02 16:37:42,2.2,2.5e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.2348133011424151,-0.2348133011424151,1,0.24851725622686638,-0.24851725622686638,1,0.2348133011424151,-0.2348133011424151
2025-07-02 16:39:13,2.2,2.5e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.2348133011424151,-0.2348133011424151,1,0.24851725622686638,-0.24851725622686638,1,0.2348133011424151,-0.2348133011424151
2025-07-02 16:41:13,2.19,2.44e-07,0.949,0.000983,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24110855982648832,-0.24110855982648832,1,0.153806781844674,-0.153806781844674,1,0.153806781844674,-0.153806781844674
2025-07-02 16:42:13,2.2,2.5e-07,0.949,0.000983,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.2348133011424151,-0.2348133011424151,1,0.153806781844674,-0.153806781844674,1,0.153806781844674,-0.153806781844674
2025-07-02 16:42:43,2.19,2.44e-07,0.949,0.000983,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24110855982648832,-0.24110855982648832,1,0.153806781844674,-0.153806781844674,1,0.153806781844674,-0.153806781844674
2025-07-02 16:43:43,2.19,2.44e-07,0.949,0.000983,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24110855982648832,-0.24110855982648832,1,0.153806781844674,-0.153806781844674,1,0.153806781844674,-0.153806781844674
2025-07-02 16:47:13,,,0.954,0.00101,"IG turn off, CG on",True,False,"['IG turn off', 'CG on']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,IG turn off,CG on,CH normal,1,0.0,-0.0,1,0.24851725622686638,-0.24851725622686638,1,0.0,-0.0
2025-07-02 16:58:13,,,0.959,0.00103,"IG off, CG on",True,False,"['IG off', 'CG on']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,IG off,CG on,CH normal,1,0.0,-0.0,1,0.20633100693148065,-0.20633100693148065,1,0.0,-0.0
2025-07-02 17:01:13,,,0.954,0.00101,"IG off, CG on",True,False,"['IG off', 'CG on']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,IG off,CG on,CH normal,1,0.0,-0.0,1,0.24851725622686638,-0.24851725622686638,1,0.0,-0.0
2025-07-02 17:01:43,,,0.949,0.000983,"IG off, CG on",True,False,"['IG off', 'CG on']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,IG off,CG on,CH normal,1,0.0,-0.0,1,0.153806781844674,-0.153806781844674,1,0.0,-0.0
2025-07-02 17:04:43,,,0.949,0.000983,"IG off, CG on",True,False,"['IG off', 'CG on']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,IG off,CG on,CH normal,1,0.0,-0.0,1,0.153806781844674,-0.153806781844674,1,0.0,-0.0
2025-07-02 17:05:13,,,0.954,0.00101,"IG off, CG on",True,False,"['IG off', 'CG on']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,IG off,CG on,CH normal,1,0.0,-0.0,1,0.24851725622686638,-0.24851725622686638,1,0.0,-0.0
2025-07-02 17:09:13,2.21,2.62e-07,0.959,0.00103,"IG turn on, CG on",False,False,"['IG turn on', 'CG on']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,IG turn on,CG on,CH normal,1,0.20421618322678475,-0.20421618322678475,1,0.20633100693148065,-0.20633100693148065,1,0.20421618322678475,-0.20421618322678475
2025-07-02 17:09:17,2.2,2.56e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.22406931138138342,-0.22406931138138342,1,0.24851725622686638,-0.24851725622686638,1,0.22406931138138342,-0.22406931138138342
2025-07-02 17:09:21,2.21,2.62e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.20421618322678475,-0.20421618322678475,1,0.24851725622686638,-0.24851725622686638,1,0.20421618322678475,-0.20421618322678475
2025-07-02 17:09:51,2.21,2.68e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.19241040027821255,-0.19241040027821255,1,0.20633100693148065,-0.20633100693148065,1,0.19241040027821255,-0.19241040027821255
2025-07-02 17:15:21,2.21,2.62e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.20421618322678475,-0.20421618322678475,1,0.20633100693148065,-0.20633100693148065,1,0.20421618322678475,-0.20421618322678475
2025-07-02 17:15:51,2.21,2.68e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.19241040027821255,-0.19241040027821255,1,0.20633100693148065,-0.20633100693148065,1,0.19241040027821255,-0.19241040027821255
2025-07-02 17:16:21,2.21,2.62e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.20421618322678475,-0.20421618322678475,1,0.24851725622686638,-0.24851725622686638,1,0.20421618322678475,-0.20421618322678475
2025-07-02 17:18:21,2.2,2.56e-07,0.949,0.000983,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.22406931138138342,-0.22406931138138342,1,0.153806781844674,-0.153806781844674,1,0.153806781844674,-0.153806781844674
2025-07-02 17:18:51,2.2,2.56e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.22406931138138342,-0.22406931138138342,1,0.24851725622686638,-0.24851725622686638,1,0.22406931138138342,-0.22406931138138342
2025-07-02 17:20:21,2.21,2.62e-07,0.949,0.000983,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.20421618322678475,-0.20421618322678475,1,0.153806781844674,-0.153806781844674,1,0.153806781844674,-0.153806781844674
2025-07-02 17:21:51,2.2,2.56e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.22406931138138342,-0.22406931138138342,1,0.24851725622686638,-0.24851725622686638,1,0.22406931138138342,-0.22406931138138342
2025-07-02 17:22:21,2.2,2.56e-07,0.949,0.000983,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.22406931138138342,-0.22406931138138342,1,0.153806781844674,-0.153806781844674,1,0.153806781844674,-0.153806781844674
2025-07-02 17:23:51,2.2,2.56e-07,0.949,0.000983,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.22406931138138342,-0.22406931138138342,1,0.153806781844674,-0.153806781844674,1,0.153806781844674,-0.153806781844674
2025-07-02 17:24:21,2.2,2.56e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.22406931138138342,-0.22406931138138342,1,0.24851725622686638,-0.24851725622686638,1,0.22406931138138342,-0.22406931138138342
2025-07-02 17:27:51,2.2,2.5e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.2348133011424151,-0.2348133011424151,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-02 17:29:21,2.2,2.56e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.22406931138138342,-0.22406931138138342,1,0.24851725622686638,-0.24851725622686638,1,0.22406931138138342,-0.22406931138138342
2025-07-02 17:30:51,2.2,2.5e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.2348133011424151,-0.2348133011424151,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-02 17:32:21,2.2,2.56e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.22406931138138342,-0.22406931138138342,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-02 17:33:21,2.2,2.5e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.2348133011424151,-0.2348133011424151,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-02 17:33:51,2.2,2.56e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.22406931138138342,-0.22406931138138342,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-02 17:34:21,2.2,2.5e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.2348133011424151,-0.2348133011424151,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-02 17:34:51,2.2,2.56e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.22406931138138342,-0.22406931138138342,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-02 17:35:51,2.2,2.5e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.2348133011424151,-0.2348133011424151,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-02 17:36:21,2.2,2.56e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.22406931138138342,-0.22406931138138342,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-02 17:36:51,2.2,2.5e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.2348133011424151,-0.2348133011424151,1,0.24851725622686638,-0.24851725622686638,1,0.2348133011424151,-0.2348133011424151
2025-07-02 17:37:51,2.2,2.56e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.22406931138138342,-0.22406931138138342,1,0.24851725622686638,-0.24851725622686638,1,0.22406931138138342,-0.22406931138138342
2025-07-02 17:39:21,2.2,2.5e-07,0.949,0.000983,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.2348133011424151,-0.2348133011424151,1,0.153806781844674,-0.153806781844674,1,0.153806781844674,-0.153806781844674
2025-07-02 17:43:21,2.2,2.56e-07,0.949,0.000983,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.22406931138138342,-0.22406931138138342,1,0.153806781844674,-0.153806781844674,1,0.153806781844674,-0.153806781844674
2025-07-02 17:43:51,2.2,2.5e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.2348133011424151,-0.2348133011424151,1,0.24851725622686638,-0.24851725622686638,1,0.2348133011424151,-0.2348133011424151
2025-07-02 17:46:22,2.2,2.5e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.2348133011424151,-0.2348133011424151,1,0.24851725622686638,-0.24851725622686638,1,0.2348133011424151,-0.2348133011424151
2025-07-02 17:53:52,2.2,2.5e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.2348133011424151,-0.2348133011424151,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-02 17:59:22,2.2,2.5e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.2348133011424151,-0.2348133011424151,1,0.24851725622686638,-0.24851725622686638,1,0.2348133011424151,-0.2348133011424151
2025-07-02 17:59:52,2.19,2.44e-07,0.949,0.000983,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24110855982648832,-0.24110855982648832,1,0.153806781844674,-0.153806781844674,1,0.153806781844674,-0.153806781844674
2025-07-02 18:00:22,2.2,2.5e-07,0.949,0.000983,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.2348133011424151,-0.2348133011424151,1,0.153806781844674,-0.153806781844674,1,0.153806781844674,-0.153806781844674
2025-07-02 18:00:52,2.19,2.44e-07,0.949,0.000983,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24110855982648832,-0.24110855982648832,1,0.153806781844674,-0.153806781844674,1,0.153806781844674,-0.153806781844674
2025-07-02 18:01:22,2.2,2.5e-07,0.949,0.000983,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.2348133011424151,-0.2348133011424151,1,0.153806781844674,-0.153806781844674,1,0.153806781844674,-0.153806781844674
2025-07-02 18:02:52,2.19,2.44e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24110855982648832,-0.24110855982648832,1,0.24851725622686638,-0.24851725622686638,1,0.24110855982648832,-0.24110855982648832
2025-07-02 18:03:22,2.2,2.5e-07,0.949,0.000983,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.2348133011424151,-0.2348133011424151,1,0.153806781844674,-0.153806781844674,1,0.153806781844674,-0.153806781844674
2025-07-02 18:04:52,2.19,2.44e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24110855982648832,-0.24110855982648832,1,0.24851725622686638,-0.24851725622686638,1,0.24110855982648832,-0.24110855982648832
2025-07-02 18:05:22,2.2,2.5e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.2348133011424151,-0.2348133011424151,1,0.24851725622686638,-0.24851725622686638,1,0.2348133011424151,-0.2348133011424151
2025-07-02 18:05:52,2.19,2.44e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24110855982648832,-0.24110855982648832,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-02 18:06:22,2.2,2.5e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.2348133011424151,-0.2348133011424151,1,0.24851725622686638,-0.24851725622686638,1,0.2348133011424151,-0.2348133011424151
2025-07-02 18:06:52,2.19,2.44e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24110855982648832,-0.24110855982648832,1,0.24851725622686638,-0.24851725622686638,1,0.24110855982648832,-0.24110855982648832
